chapter#	sectionfloat	isextra	paragraph
1	0.103448	1	Tíz kategóriát állapított meg: 1. szubsztancia (létező: ember, növény, állat, tárgy) Két alcsoport található ezen belül: + elsődleges: individuum (Isten, egyedi létező) + másodlagos: fajok, nemek (ember, állat, tárgy) 2. mennyiség (liternyi, négyzetméternyi) 3. minőség (fehér, kategóriákkal foglalkozó) 4. viszony (kétszerese, fele, kisebb) 5. hely (vízben, híd mellett) 6. idő (tegnap, délben) 7. helyzet (fejjel lefelé, vízszintesen) 8. birtoklás vagy ellátottság (fel van öltözve, ruhát hord) 9. cselekvés (megy, mozgat, fordul) 10. elszenvedés (tétettetik, égettetik)
10	0.939394	0	Arisztotelész Kategóriák c. művéhez kommentárt fűzve Porfiriusz görög filozófus (kb. i. e. 234–305) rajzolt fel valamit, amit első szemantikus hálónak lehetne minősíteni. Charles S. Peirce korszerű logikára alapozva egzisztenciális gráfokat fejlesztett ki, mintegy kifejlesztve az első modern logikát használó szemantikus háló formalizmusát (Peirce, 1909). Az MI-n belül a szemantikus hálók kutatását Ross Quillian kezdeményezte (Quillian, 1961), a nyelvfeldolgozás és az emberi memória iránti érdeklődéséből kiindulva. Marvin Minsky nagy hatású cikkében a szemantikus hálók kereteknek (frames) nevezett változatát mutatta be (Minsky, 1975). A keret egy objektum vagy egy kategória reprezentációja más objektumokkal vagy kategóriákkal képzett relációival. Bár a cikk érdeklődést keltett magának a tudásreprezentációnak a területe iránt, mégis kritizálták, hogy a Minsky cikkét megelőző objektumorientált programozás eszközeit, illetve az öröklödés és az alapértelmezett értékek használatát újból felkínálja (Dahl és társai, 1970; Birtwistle és társai, 1973). Nem világos, hogy az objektumorientált programozásról szóló későbbi cikkeket – viszonzásképpen – mennyire befolyásolta a szemantikus hálókkal kapcsolatos korai MI-munka.
11	0.769231	0	A Strips problémák ítéletlogikai leírásra való fordítását a tudásreprezentációs ciklus egy iskolapéldáján mutatjuk be: egy megfelelő axiómakészlettel indulunk, és úgy találjuk, hogy ezek az axiómák hamis, nem várt modelleket tesznek lehetővé, ezért további axiómákat adunk hozzájuk.
3	0.083333	1	Az állapotér jobb, manuális feltérképezése végett készítsük az alábbi táblázatot, ahol egy-egy sor annak felel meg, hogy az első oszlopban feltüntetett cselekvés a többi oszlopot megcímkéző állapotból milyen hiedelmi állapotot eredményez. A táblázat alapján képet kaphatunk arról, hogy egy cselekvés adott hiedelmi állapotból milyen hiedelmi állapotba vezet át. Ehhez a cselekvés sorában össze kell másolni azoknak az oszlopoknak a tartalmát, amelyek együtt a kiinduló hiedelmi állapotot adják ki. A (NOP, QLL) cselekvés pl. a kezdeti (A, B, C, D) állapotból a (0, A, B) állapotba vezet, amely – ha a kamra mégsem nyílik meg és a pörgés megtörténik – egy (A, B) állapottal lesz ekvivalens. A táblázat ily módon, implicite, a keresési tér állapotgráfját ábrázolja.
12	0.428571	0	Formálisan az eddig definiált keresési tér egy és-vagy gráf. Az és-vagy gráfok korábban a  fejezetben az ítéletlogikai Horn-klóz következtetésben jelentek meg. Itt az ágak logikai következtető lépések helyett cselekvések, de az algoritmus azonos. A  ábra az és-vagy gráfok keresésére egy rekurzív, mélységi kereső algoritmust ad meg.
5	0.181818	1	Az előbbi ternáris-bináris korlát-konverziót leíró részben azt mondtuk, hogy miután megvan a ternáris értékkorlát, azaz a ternáris korlátban szereplő 3 változó összes lehetséges értékkombinációját felsoroltuk, hogy adjunk nekik egy-egy egyedi azonosítót, és ezeket az azonosítókat egy értékkészletbe gyűjtve rendeljük hozzá egy újabb segédváltozóhoz. Legyen most ez a segédváltozó a ZCF. Ez lesz tehát eddig az 52. változónk.
10	0.333333	0	Az eseménykalkulus számos továbbfejlesztését dolgozták ki, hogy a közvetett hatásokkal, a nem zérus időtartalmú eseményekkel, a folyamatosan változó eseményekkel, a nemdeterminisztikus hatásokkal, a kauzális korlátozásokkal és más bonyodalmakkal is tudjanak dolgozni. Egyes kérdésekkel a következő alfejezetben fogunk találkozni. A tisztesség kedvéért megjegyezzük, hogy teljesen elfogadható megoldások máig sem születtek, azonban legyőzhetetlen akadályok sem merültek fel.
17	0.666667	0	Gondoljuk át a következő történetet: két állítólagos betörőt, Alizt és Bendegúzt tetten érik egy betörés helyszínéhez közel, és a rendőrség külön-külön kihallgatja őket. Mindketten tudják, hogy ha mindketten beismerik a bűncselekményt, akkor 5 év börtönt kapnak betörésért, de ha mindketten tagadnak, akkor csak 1 évet kapnak lopott holmik birtoklásának enyhébb vádjával. Azonban a rendőrség külön-külön alkut ajánl mindkettőnek: ha a partneredről tanúsítod, hogy egy betörőbanda vezetője, akkor szabadon engednek, míg a partnered 10 évet kap. Ekkor Aliz és Bendegúz az úgynevezett fogolydilemmával (prisoner’s dilemma) szembesülnek: tanúskodniuk kell vagy tagadniuk? Racionális ágensként Aliz és Bendegúz is a saját várható hasznosságát akarja maximálni. Tegyük fel, hogy Alizt teljességgel hidegen hagyja partnerének a sorsa, így az ő hasznossága a saját börtönben töltött éveinek számával arányosan csökken, függetlenül attól, hogy mi történik Bendegúzzal. Bendegúz teljesen hasonlóan érez. A racionális döntés meghozatalához mindketten megalkotják a következő jutalommátrixot:
24	0.166667	1	Kép csak akkor keletkezhet, ha a beható energia és a szervezet között kölcsönhatás jön létre, ennek azonban az az előfeltétele, hogy a használt energiaféleség adagjai, kvantumai a vizsgálandó anyaggal közölhetők legyenek. Ez nem mindig lehetséges, hiszen ugyanaz az anyag, különböző energiasugárzásokkal szemben eltérően viselkedik. A napsugár akár 10 m vastag vízrétegen is áthatol, a γ-sugarakat viszont ugyanez a vízréteg elnyeli, vagyis a fénynél jóval nagyobb energiájú sugarak számára a víz „átlátszatlan”.
19	0.954545	0	 Megjegyzés Tegyük fel, hogy egy rezolúciós lépést végrehajtó logikai programot írunk. Legyen tehát a Rezolválás(c[1], c[2], c) sikeres, ha a c a c[1] és a c[2] rezolválásának az eredménye. Rendes körülmények között a Rezolválás-t a tételbizonyítás részeként fogjuk használni úgy, hogy meghívjuk a c rezolvens generálására, miközben a c[1] és a c[2] változóba konkrét klózértékeket helyettesítünk be. Tegyük most fel, hogy az eljárást a behelyettesített c-vel és a szabad c[1]-gyel, valamint c[2]-vel hívjuk meg. Megszületik-e az inverz rezolúciós lépés helyes eredménye? Szükséges-e a logikai program valamilyen speciális átalakítása, hogy az inverz lépés helyesen működjön?
3	0.75	0	Példaként a porszívóvilág környezetét vesszük. Emlékezzünk vissza, hogy az állapottér nyolc állapotból áll (lásd  ábra). Három cselekvés van – Jobbra, Balra és Szív –, és a cél az összes kosz felszedése (a 7. és 8. állapot). Ha a környezet megfigyelhető, determinisztikus és teljesen ismert, akkor a problémát triviálisan bármelyik ismertetett algoritmussal meg lehet oldani. Így például ha a kezdeti állapot az 5. állapot, akkor a [Jobbra, Szív] cselekvésszekvencia a 8. célállapotot éri el. A fejezet további részében e probléma szenzor nélküli és eshetőségi változatával foglalkozunk. A felfedezéses problémákat a  alfejezet, az ellenfélproblémákat a  fejezet tárgyalja.
5	0.181818	1	1. EnglishmanHouse: az angol személy által lakott ház. 2. SpaniardHouse: a spanyol személy által lakott ház. 3. NorwegianHouse: a norvég személy által lakott ház. 4. UkrainianHouse: az ukrán személy által lakott ház. 5. JapaneseHouse: a japán személy által lakott ház. 6. RedHouse: a piros színű ház. 7. YellowHouse: a sárga színű ház. 8. BlueHouse: a kék színű ház. 9. GreenHouse: a zöld színű ház. 10. IvoryHouse: az elefántcsont színű ház. 11. ZebraHouse: a zebrát tartó személy háza. 12. DogHouse: a kutyát tartó személy háza. 13. FoxHouse: a rókát tartó személy háza. 14. SnailsHouse: a csigákat tartó háza. 15. HorseHouse: a lovat tartó háza. 16. MilkHouse: a tejet fogyasztó személy háza. 17. CoffeeHouse: a kávét fogyasztó személy háza. 18. TeaHouse: a teát fogyasztó személy háza. 19. OrangeJuiceHouse: a narancslevet fogyasztó személy háza. 20. WaterHouse: a vizet fogyasztó személy háza. 21. KoolsHouse: a Kools márkájú cigarettát szívó személy háza. 22. ChesterfieldsHouse: a Chesterfields márkájú cigarettát szívó személy háza. 23. WinstonHouse: a Winston márkájú cigarettát szívó személy háza. 24. LuckyStrikeHouse: a Lucky Strike márkájú cigarettát szívó személy háza. 25. ParliamentsHouse: a Parliaments márkájú cigarettát szívó személy háza.
8	0.129032	0	Az elsőrendű logika alapvető szintaktikai elemei az objektumokat, relációkat és függvényeket megjelenítő szimbólumok. A szimbólumoknak tehát három típusa létezik: konstansszimbólumok (constant symbols), amelyek az objektumokat jelölik; predikátumszimbólumok (predicate symbols), amelyek a relációkat jelenítik meg; és a függvényszimbólumok (function symbols), amelyekkel függvényekre hivatkozhatunk. Azt a konvenciót fogjuk követni, hogy a szimbólumok mind nagybetűvel kezdődnek. Például használhatjuk a Richárd és János konstansszimbólumokat; a Testvér, Fején, Személy, Király és Korona predikátumszimbólumokat, valamint a BalLáb függvényszimbólumot. Úgy, mint az ítéletszimbólumoknál, a nevek megválasztása itt is teljes mértékben a felhasználóra van bízva. Minden egyes predikátum- és függvényszimbólum együtt jár egy számossággal (arity), ami behatárolja a paraméterek számát.  ábra - Az elsőrendű logika (egyenlőséggel kiegészített) szintaxisa Backus–Naur-forma jelöléseivel. (Lásd az B.1. szakasz - B1. Nyelvek definiálása Backus–Naur-Formában (BNF) részben, ha ez a jelölés ismeretlen.) A szintaxis szigorú a zárójelezés tekintetében; a zárójelekről és az operátori elsőbbségről a 7. szakasz - Szintaxis részben szereplő megjegyzések ugyanúgy vonatkoznak az elsőrendű logikára is. Az elsőrendű logika (egyenlőséggel kiegészített) szintaxisa Backus–Naur-forma jelöléseivel. (Lásd az B.1. szakasz - B1. Nyelvek definiálása Backus–Naur-Formában (BNF) részben, ha ez a jelölés ismeretlen.) A szintaxis szigorú a zárójelezés tekintetében; a zárójelekről és az operátori elsőbbségről a 7. szakasz - Szintaxis részben szereplő megjegyzések ugyanúgy vonatkoznak az elsőrendű logikára is.
14	0.869565	1	A könnyebb áttekinthetőség kedvéért a szabályok grafikusan is megjeleníthetők (bármelyik ablakban View/Rules). A rendszer bemeneti értéke változtatható a piros vonal mozgatásával, vagy konkrét érték adható meg az Input mezőben. A kimenet mindig ennek megfelelően változik, ugyanis Mamdani típusú fuzzy szabályozási rendszerekben a szabálypremissza és a szabálybemenet egybeesésének mértéke (a tüzelési szint) határozza meg az adott szabály kimenetének jelentőségét, nagyságrendjét a teljes t szabálykimenetben. Mindez jól megfigyelhető a bemenet változtatásakor.
20	0.75	0	A többrétegű háló tanuló algoritmusa hasonló a  ábrán bemutatott perceptrontanulási algoritmushoz. Egy kisebb különbség, hogy több kimenet is lehet, így nem egy skalár kimeneti értékünk, hanem egy h[W](x) kimeneti vektorunk van, és minden egyes példához is egy y kívánt kimeneti vektor tartozik. Fontosabb különbség, hogy míg a kimeneti rétegben a hiba nyilvánvalóan y – h[W], addig a rejtett rétegben a hiba misztikusnak tűnik, hiszen a tanító minták nem mutatják, hogy mimnek kellene lennie a rejtett csomópontok értékének. Kiderül, hogy a hibát viszszaterjeszthetjük (back-propagate) a kimeneti rétegről a rejtett rétegekre. A hiba-visszaterjesztési eljárás (back-propagation) közvetlenül kiadódik a teljes hibagradiens levezetéséből. Először egy intuitív bizonyítással mutatjuk be az eljárást, majd megmutatjuk a levezetést is.  ábra - Többrétegű neurális háló egy rejtett réteggel és 10 bemeneti egységgel, alkalmas az étterem problémához Többrétegű neurális háló egy rejtett réteggel és 10 bemeneti egységgel, alkalmas az étterem problémához
2	0.210526	1	Az elméletet és a gyakorlatot összekötő híd keresésében végül eljutunk a racionalitás negyedik formájához, a korlátozott racionalitáshoz (korlátozott optimalitás, bounded optimality). A Russel-Norvig könyv  fejezete a következő definíciót adja rá: „Egy korlátozottan optimális ágens a lehető legjobban cselekszik a számítási erőforrásaitól függően” [2]. Lényegét tekintve azért beszélünk korlátozottságról, mert az ágensünkben működő racionalitás nem minden inputra ad optimális választ, az optimumot is gyakran csak bizonyos korlátok között közelíti, továbbá ágens-specifikus (nem minden gépen racionális, vagy csak ágensek egy korlátozott osztályán). Ez az a racionalitás, amely a mesterséges intelligencia gyakorlati oldalát jellemzi. Számunkra legfontosabb vonása, hogy csakis korlátozott, bizonyos szabályok szerint működő környezetben tud sikeresen viselkedni, hiszen erre lett tervezve. Éppen emiatt kiértékelő függvényeit gyakran heurisztikák jellemzik. Az aszimptotikusan korlátozott optimalitás fogalma még annyiban több, hogy az azt megvalósító program nem csak egy meghatározott gépekből álló halmazon működik, hanem az azoknál erősebb (gyorsabb) gépeken is fut, méghozzá mindenképp jobb teljesítménnyel [2].
